car_id,price,Kilometers,hp,Brand,age,Users,gas,CC,Weight,QuartTax,door,ind_red_YES,ind_Automatic_YES,ind_Owner_gender_F,ind_Sport_YES,ind_Metalilic_YES,Kilometers_miss,gas_miss,Weight_miss
3179,14190,103090.0,110,3,30,1,420.51064684612294,2000,1195.0,160,4,0,1,0,1,0,0,1,0
1186,14000,144300.0,110,4,31,1,373.0,1900,1186.0,160,4,0,1,0,0,0,0,0,0
4558,18190,111980.0,192,3,31,2,305.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
3490,13300,117690.0,90,2,31,1,354.0,2200,1250.0,210,4,0,1,0,0,1,0,0,0
596,12040,112951.59803318992,110,4,32,3,420.51064684612294,1600,1189.3311201542085,100,2,0,1,1,0,0,1,1,1
729,20080,123930.0,192,3,31,2,411.0,1900,1186.0,120,4,0,1,0,0,0,0,0,0
399,8850,144680.0,70,4,32,1,432.0,2200,1195.0,190,4,0,0,0,0,0,0,0,0
2567,14550,124430.0,110,1,29,1,400.0,2000,1195.0,160,4,0,1,0,0,0,0,0,0
2580,28770,209120.0,192,5,30,1,332.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
1061,15640,107650.0,110,4,29,1,313.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
1064,20050,139800.0,110,4,31,2,352.0,1800,1165.0,100,2,0,1,1,0,0,0,0,0
3044,15810,131890.0,90,4,32,1,584.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
1280,15070,202550.0,90,4,32,1,438.0,2200,1250.0,270,4,0,1,0,0,1,0,0,0
894,15990,119690.0,110,4,30,1,420.51064684612294,2000,1195.0,190,4,0,1,0,0,0,0,1,0
3564,8120,153210.0,90,2,31,1,345.0,1900,1195.0,160,4,0,0,0,0,0,0,0,0
1887,19950,137220.0,110,4,32,2,353.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
1407,31080,104680.0,192,5,31,1,342.0,2000,1195.0,160,4,0,1,0,0,0,0,0,0
668,15170,139770.0,192,2,29,2,488.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
4830,18840,106960.0,192,5,30,3,392.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
4669,13100,141310.0,110,1,31,2,325.0,1800,1170.0,120,4,0,1,1,0,0,0,0,0
17,20200,103730.0,192,6,32,1,356.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
2503,16970,126640.0,110,3,31,2,296.0,1900,1186.0,120,4,0,1,0,0,0,0,0,0
793,8650,108960.0,110,2,33,2,558.0,1900,1189.3311201542085,120,4,0,0,0,1,0,0,0,1
1332,15900,102730.0,70,6,31,2,432.0,1800,1170.0,120,4,0,1,1,0,0,0,0,0
3045,11570,112951.59803318992,90,2,32,1,414.0,2000,1195.0,190,4,1,1,0,0,0,1,0,0
3628,8780,156250.0,90,1,30,1,596.0,1900,1186.0,160,4,1,0,0,1,0,0,0,0
591,17220,215390.0,192,5,31,1,344.0,2200,1189.3311201542085,270,4,0,1,0,0,1,0,0,1
3864,16680,145830.0,192,4,32,1,358.0,1900,1195.0,160,4,0,1,0,0,0,0,0,0
1485,10130,123180.0,90,5,29,1,393.0,2000,1195.0,190,4,0,0,0,0,0,0,0,0
4176,16220,111460.0,90,2,31,1,517.0,1900,1189.3311201542085,160,4,0,1,0,1,0,0,0,1
1050,16660,126700.0,110,5,30,2,339.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
1008,11080,121500.0,110,5,32,2,617.0,1900,1186.0,120,4,0,0,0,1,0,0,0,0
3279,13740,146500.0,110,4,30,1,290.0,2200,1250.0,210,4,0,1,0,0,1,0,0,0
3345,26230,176430.0,192,4,30,1,457.0,2200,1250.0,80,4,0,1,0,1,1,0,0,0
1365,19130,120490.0,192,1,30,1,382.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
328,15040,127730.0,192,1,29,2,538.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
4114,15360,117010.0,192,3,31,1,543.0,2200,1195.0,190,4,1,1,0,1,0,0,0,0
3635,17570,105380.0,110,6,31,2,500.0,1800,1170.0,120,4,0,1,1,1,0,0,0,0
2569,12260,112951.59803318992,110,3,30,2,375.0,1800,1170.0,100,4,0,1,1,0,0,1,0,0
3396,18530,121780.0,90,5,32,1,341.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
4162,15070,135960.0,90,4,31,2,392.0,1800,1170.0,120,4,0,1,1,0,0,0,0,0
983,12200,121780.0,90,6,31,1,323.0,2000,1195.0,190,4,0,0,0,0,0,0,0,0
4849,14960,121710.0,192,3,31,2,304.0,1800,1170.0,120,4,0,1,1,0,0,0,0,0
421,15880,138610.0,192,2,30,2,522.0,1800,1170.0,100,4,0,1,1,1,0,0,0,0
1732,13190,112951.59803318992,90,2,30,1,463.0,2200,1195.0,190,4,1,1,0,1,0,1,0,0
2531,8090,129810.0,110,1,31,1,514.0,1900,1186.0,160,4,0,0,0,1,0,0,0,0
1155,18730,109110.0,110,6,29,2,626.0,1900,1170.0,120,4,1,1,0,1,0,0,0,0
4076,16910,157420.0,90,3,31,1,573.0,2000,1189.3311201542085,160,4,0,1,0,1,0,0,0,1
3683,19270,157880.0,192,4,31,2,390.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
1690,18510,129290.0,192,1,32,3,376.0,1600,1165.0,100,2,1,1,1,0,0,0,0,0
3342,22110,126440.0,192,6,32,1,363.0,2000,1195.0,160,4,0,1,0,0,0,0,0,0
951,15430,196040.0,192,1,31,1,394.0,2200,1250.0,270,4,0,1,0,0,1,0,0,0
3820,16520,143400.0,90,6,30,1,331.0,2000,1195.0,160,4,1,1,0,0,0,0,0,0
5133,13440,150310.0,90,1,31,1,343.0,2000,1195.0,160,4,0,1,0,0,0,0,0,0
4654,11160,105290.0,192,2,32,1,286.0,2000,1195.0,190,4,0,0,0,0,0,0,0,0
3101,24210,114550.0,192,5,30,2,562.0,1900,1170.0,120,4,0,1,0,1,0,0,0,0
1097,9720,132480.0,90,4,32,1,519.0,2200,1195.0,190,4,1,0,0,1,0,0,0,0
3346,13930,147980.0,110,1,31,2,540.0,1800,1170.0,120,4,0,1,1,1,0,0,0,0
3906,10030,108760.0,192,1,32,2,384.0,1800,1170.0,120,4,0,0,0,1,0,0,0,0
1310,21530,134170.0,192,5,31,2,321.0,1800,1189.3311201542085,100,4,1,1,1,0,0,0,0,1
3607,12400,158340.0,192,5,30,1,358.0,2200,1250.0,80,4,0,0,0,0,1,0,0,0
3850,21170,122330.0,192,4,31,1,537.0,2200,1195.0,190,4,0,1,0,1,0,0,0,0
2273,15210,115610.0,110,4,31,1,570.0,2200,1189.3311201542085,80,4,0,1,0,1,1,0,0,1
2090,15940,112950.0,110,4,30,1,411.0,1900,1186.0,160,4,0,1,0,0,0,0,0,0
3714,16130,145130.0,90,3,31,1,487.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
2222,19580,151690.0,192,4,30,2,383.0,1600,1189.3311201542085,100,2,1,1,1,0,0,0,0,1
4700,10040,133680.0,110,6,30,1,350.0,2200,1250.0,210,4,0,0,0,0,1,0,0,0
4930,18490,150070.0,192,3,31,2,552.0,1800,1170.0,100,4,0,1,1,1,0,0,0,0
1285,15400,104520.0,110,4,33,3,363.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
3632,11100,131410.0,90,5,30,1,575.0,2000,1189.3311201542085,160,4,0,0,0,1,0,0,0,1
2006,14960,149730.0,110,4,32,1,389.0,2000,1195.0,160,4,0,1,0,0,0,0,0,0
5019,9370,141780.0,110,1,32,1,516.0,2000,1189.3311201542085,190,4,0,0,0,1,0,0,0,1
4762,20930,117130.0,192,6,31,1,403.0,2200,1195.0,210,4,0,1,0,0,1,0,0,0
3478,15040,132810.0,90,4,33,2,472.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
320,11980,137190.0,90,5,33,3,488.0,1600,1165.0,100,2,0,0,1,1,0,0,0,0
2065,13040,112951.59803318992,90,5,32,1,316.0,2200,1250.0,210,4,0,1,0,0,1,1,0,0
3060,11020,110320.0,192,3,31,2,420.51064684612294,1800,1165.0,100,2,0,0,1,0,0,0,1,0
5011,12860,113480.0,90,1,30,2,368.0,1800,1170.0,120,4,1,1,1,0,0,0,0,0
4625,13000,119470.0,192,5,31,1,623.0,2200,1195.0,190,4,0,0,0,1,0,0,0,0
747,19450,143490.0,192,1,30,2,502.0,1900,1170.0,120,4,0,1,0,1,0,0,0,0
2451,10440,143790.0,90,4,33,1,362.0,1900,1186.0,160,4,0,0,0,0,0,0,0,0
119,16940,123990.0,110,6,33,1,370.0,2200,1189.3311201542085,80,4,0,1,0,0,1,0,0,1
1232,18720,107100.0,192,5,32,1,522.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
995,13080,112951.59803318992,90,6,29,2,553.0,1800,1165.0,100,2,0,1,1,1,0,1,0,0
2776,9970,112951.59803318992,192,6,31,1,420.51064684612294,2000,1195.0,190,4,0,0,0,1,0,1,1,0
4918,14290,159370.0,110,4,30,1,535.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
2168,16610,146380.0,70,4,31,1,375.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
454,13050,124940.0,110,1,32,1,390.0,1900,1186.0,160,4,1,1,0,1,0,0,0,0
5175,14180,120270.0,90,2,31,1,374.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
802,14810,127130.0,110,2,32,1,338.0,1900,1186.0,160,4,0,1,0,0,0,0,0,0
2110,21040,107940.0,192,5,33,2,482.0,1800,1170.0,100,4,0,1,1,1,0,0,0,0
10,12960,112951.59803318992,90,5,31,1,303.0,2200,1195.0,190,4,0,1,0,0,0,1,0,0
1329,50100,151240.0,192,4,31,3,500.0,1600,1165.0,100,2,0,1,1,1,0,0,0,0
369,13720,112940.0,90,2,31,1,344.0,2200,1195.0,190,4,0,1,0,0,0,0,0,0
4455,13370,127850.0,90,2,31,2,609.0,1800,1189.3311201542085,100,4,0,1,1,1,0,0,0,1
5012,14660,112950.0,110,1,30,2,485.0,1900,1170.0,120,4,1,1,0,1,0,0,0,0
99,20170,112200.0,192,6,33,1,309.0,2000,1195.0,160,4,0,1,0,0,0,0,0,0
1361,15340,237900.0,110,5,33,1,378.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
43,52820,144450.0,192,6,31,1,362.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
1112,11440,157550.0,192,4,31,2,608.0,1900,1170.0,120,4,1,0,0,1,0,0,0,0
3131,18600,146100.0,70,6,29,1,387.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
1137,8350,108800.0,110,2,32,1,363.0,2200,1250.0,80,4,0,0,0,0,1,0,0,0
1012,14100,114760.0,192,2,30,1,623.0,2200,1250.0,80,4,1,1,0,1,1,0,0,0
2969,18390,114550.0,192,5,31,1,481.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
4469,11780,115210.0,110,6,31,1,490.0,1900,1186.0,160,4,0,0,0,1,0,0,0,0
2959,15720,131840.0,90,6,30,1,318.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
3207,13920,146090.0,192,6,30,3,517.0,1600,1165.0,100,2,0,0,1,1,0,0,0,0
5224,14580,194300.0,110,1,30,1,342.0,2200,1189.3311201542085,270,4,0,1,0,0,1,0,0,1
3791,16670,117920.0,90,4,31,1,316.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
997,13800,124890.0,110,3,30,1,375.0,2000,1195.0,160,4,0,1,0,0,0,0,0,0
2551,22640,122830.0,192,6,33,2,364.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
5172,10930,103850.0,90,5,30,1,302.0,2200,1189.3311201542085,80,4,0,0,0,0,1,0,0,1
1703,16730,103380.0,110,3,31,2,383.0,1900,1186.0,120,4,0,1,0,0,0,0,0,0
2392,17740,114120.0,192,3,31,1,547.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
700,17230,107720.0,110,4,32,3,277.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
125,20100,112951.59803318992,192,6,31,2,291.0,1800,1165.0,100,2,1,1,1,0,0,1,0,0
134,19160,147140.0,90,4,30,3,299.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
2486,15300,160290.0,90,5,32,2,354.0,1900,1170.0,120,4,0,1,1,0,0,0,0,0
1654,17240,130930.0,110,6,33,1,420.51064684612294,2200,1250.0,80,4,0,1,0,0,1,0,1,0
2092,10470,107060.0,192,1,32,2,487.0,1800,1165.0,100,2,0,0,1,1,0,0,0,0
2644,10980,112951.59803318992,110,2,30,2,275.0,1800,1170.0,100,4,0,1,1,0,0,1,0,0
4135,11120,140570.0,192,4,31,1,479.0,2000,1189.3311201542085,190,4,0,0,0,1,0,0,0,1
4171,8360,145650.0,90,4,30,2,345.0,1900,1170.0,120,4,0,0,1,0,0,0,0,0
3059,18120,157260.0,90,6,31,2,511.0,1800,1165.0,100,4,0,1,1,1,0,0,0,0
2727,13230,121740.0,90,2,31,1,429.0,2000,1195.0,190,4,1,1,0,1,0,0,0,0
481,12780,152480.0,90,6,32,1,603.0,1900,1186.0,160,4,1,0,0,1,0,0,0,0
3390,11130,152000.0,192,1,32,2,419.0,1800,1189.3311201542085,100,4,0,0,1,1,0,0,0,1
1971,17770,114300.0,192,3,33,2,497.0,1800,1170.0,120,4,0,1,1,1,0,0,0,0
2797,10340,151580.0,90,4,31,2,508.0,1900,1189.3311201542085,120,4,1,0,0,1,0,0,0,1
945,14980,142480.0,90,5,32,1,546.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
1142,16810,121060.0,192,2,31,2,342.0,1900,1186.0,120,4,0,1,0,0,0,0,0,0
2643,16990,105020.0,110,5,31,1,377.0,2000,1195.0,160,4,0,1,0,0,0,0,0,0
3063,12070,112951.59803318992,70,5,32,1,576.0,2200,1250.0,80,4,0,1,0,1,1,1,0,0
1493,19040,118000.0,192,3,32,1,404.0,2000,1189.3311201542085,160,4,0,1,0,0,0,0,0,1
1352,16560,149180.0,192,2,30,2,278.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
2093,14730,159070.0,110,4,32,1,572.0,2000,1189.3311201542085,190,4,0,1,0,1,0,0,0,1
1704,12460,159780.0,70,2,30,2,338.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
1871,12550,112460.0,192,6,30,1,587.0,2200,1250.0,80,4,1,0,0,1,1,0,0,0
384,15190,152600.0,110,3,33,1,599.0,2200,1250.0,80,4,0,1,0,1,1,0,0,0
566,15550,160880.0,192,4,31,1,449.0,2200,1189.3311201542085,80,4,0,1,0,1,1,0,0,1
299,13170,112951.59803318992,192,2,32,1,348.0,1900,1186.0,160,4,0,1,0,0,0,1,0,0
4362,11680,139250.0,110,5,31,2,581.0,1900,1170.0,120,4,0,0,0,1,0,0,0,0
4585,14180,144750.0,90,3,31,3,340.0,1600,1165.0,100,2,1,1,1,0,0,0,0,0
1501,8680,134790.0,70,4,31,1,364.0,1900,1186.0,120,4,1,0,0,0,0,0,0,0
4682,13380,132980.0,90,1,31,1,337.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
2359,12400,161110.0,192,5,30,1,473.0,1900,1189.3311201542085,160,4,1,0,0,1,0,0,0,1
2973,20970,139090.0,192,6,31,1,340.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
4138,19690,144540.0,110,6,32,1,316.0,2200,1195.0,210,4,0,1,0,0,1,0,0,0
513,6580,147390.0,90,1,31,1,306.0,2000,1189.3311201542085,160,4,0,0,0,0,0,0,0,1
488,20440,152370.0,192,6,32,2,333.0,1800,1165.0,100,2,0,1,1,0,0,0,0,0
3681,15590,141310.0,110,4,32,2,340.0,1800,1170.0,120,4,0,1,1,0,0,0,0,0
631,10830,114530.0,192,2,31,1,618.0,2000,1195.0,190,4,0,0,0,1,0,0,0,0
4893,12580,140260.0,90,1,31,2,382.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
2876,16070,158210.0,110,1,32,2,466.0,1800,1170.0,120,4,1,1,1,1,0,0,0,0
4453,11860,134450.0,192,4,33,1,346.0,1900,1186.0,160,4,0,0,0,0,0,0,0,0
1104,13590,133790.0,110,1,33,1,331.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
1051,15810,161440.0,110,6,32,3,420.51064684612294,1600,1165.0,100,2,0,1,1,0,0,0,1,0
1376,9380,107860.0,90,3,31,1,314.0,2000,1195.0,190,4,0,0,0,0,0,0,0,0
3156,12670,111070.0,192,5,31,1,346.0,2200,1250.0,80,4,0,0,0,0,1,0,0,0
2542,13810,139380.0,90,1,30,1,377.0,2200,1195.0,190,4,0,1,0,0,0,0,0,0
500,17550,147170.0,90,5,29,1,534.0,2000,1195.0,160,4,1,1,0,1,0,0,0,0
3075,12190,139990.0,192,4,31,2,365.0,1800,1170.0,100,4,0,0,1,0,0,0,0,0
1925,6880,119470.0,90,1,31,1,567.0,2000,1195.0,160,4,1,0,0,1,0,0,0,0
4131,13690,159280.0,192,5,33,2,482.0,1800,1165.0,100,2,0,0,1,1,0,0,0,0
4518,15220,154230.0,70,4,32,2,377.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
4824,20440,106070.0,192,4,31,2,361.0,1800,1170.0,120,4,0,1,1,0,0,0,0,0
257,17790,119140.0,192,2,30,1,371.0,2200,1195.0,190,4,0,1,0,0,0,0,0,0
4988,22230,226270.0,192,6,32,1,410.0,2200,1189.3311201542085,80,4,0,1,0,0,1,0,0,1
4998,16030,108890.0,110,4,31,1,404.0,2200,1195.0,190,4,1,1,0,1,0,0,0,0
2444,12010,150900.0,192,5,31,2,467.0,1800,1165.0,100,2,0,0,1,1,0,0,0,0
1836,23790,143500.0,192,5,31,2,335.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
4078,15280,150880.0,90,4,32,2,335.0,1900,1189.3311201542085,120,4,0,1,0,0,0,0,0,1
2201,10740,127480.0,110,4,32,2,381.0,1800,1170.0,100,4,1,0,1,0,0,0,0,0
2540,8000,112951.59803318992,110,2,31,1,420.51064684612294,1900,1186.0,160,4,0,0,0,0,0,1,1,0
3046,15750,147820.0,90,3,32,2,316.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
424,13090,104590.0,70,5,33,2,334.0,1800,1189.3311201542085,100,4,1,1,1,0,0,0,0,1
4442,17770,125870.0,192,3,32,2,582.0,1800,1170.0,120,4,0,1,1,1,0,0,0,0
1903,21810,103820.0,192,4,31,1,364.0,1900,1195.0,160,4,0,1,0,0,0,0,0,0
2673,17740,136270.0,90,6,33,2,365.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
1502,13350,127290.0,110,1,31,2,437.0,1800,1170.0,120,4,0,1,1,1,0,0,0,0
3277,21580,152430.0,192,6,31,1,464.0,2200,1250.0,80,4,0,1,0,1,1,0,0,0
4606,17390,138210.0,192,4,31,2,375.0,1800,1170.0,120,4,0,1,1,0,0,0,0,0
5078,16070,122040.0,110,3,34,1,344.0,2200,1195.0,210,4,0,1,0,0,1,0,0,0
2366,15780,149410.0,90,3,32,2,348.0,1900,1186.0,120,4,0,1,0,0,0,0,0,0
1712,16240,112370.0,90,4,32,1,382.0,1900,1186.0,120,4,0,1,0,0,0,0,0,0
4612,17390,114120.0,192,4,32,1,519.0,2000,1195.0,160,4,0,1,0,1,0,0,0,0
1334,9900,152200.0,90,4,30,2,414.0,1800,1170.0,100,4,0,0,1,0,0,0,0,0
3383,14660,148190.0,90,3,32,1,528.0,2200,1195.0,190,4,1,1,0,1,0,0,0,0
3446,14480,114260.0,90,3,32,2,508.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
4478,14460,142490.0,110,3,31,2,332.0,1900,1186.0,120,4,0,1,0,0,0,0,0,0
1094,27300,160630.0,192,6,32,3,367.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
1624,13840,108900.0,110,1,33,3,358.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
2491,11320,112951.59803318992,90,2,33,2,335.0,1800,1170.0,100,4,0,1,1,0,0,1,0,0
1325,10720,135490.0,90,4,32,1,376.0,1900,1195.0,160,4,0,0,0,0,0,0,0,0
3556,23890,131690.0,192,6,32,2,316.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
2961,18500,135160.0,70,6,32,1,345.0,2200,1195.0,190,4,0,1,0,0,0,0,0,0
1284,17300,118520.0,192,3,32,3,377.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
1757,15850,139820.0,110,6,31,2,464.0,1800,1170.0,100,4,0,1,1,1,0,0,0,0
931,19010,109230.0,110,6,32,2,402.0,1900,1170.0,120,4,0,1,1,0,0,0,0,0
3023,13690,129620.0,90,5,30,3,357.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
2200,11350,144140.0,192,3,33,1,516.0,2200,1195.0,210,4,0,0,0,1,1,0,0,0
172,10180,143010.0,192,1,32,1,323.0,2000,1189.3311201542085,190,4,0,0,0,0,0,0,0,1
3062,18050,112951.59803318992,192,5,32,2,479.0,1900,1189.3311201542085,120,4,1,1,0,1,0,1,0,1
2555,16950,122960.0,192,4,32,1,461.0,1900,1189.3311201542085,160,4,0,1,0,1,0,0,0,1
4836,13230,155110.0,192,5,31,2,532.0,1800,1170.0,100,4,1,0,1,1,0,0,0,0
2147,13110,112951.59803318992,90,5,31,1,458.0,2000,1195.0,190,4,1,1,0,1,0,1,0,0
3436,15320,132490.0,110,2,31,1,357.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
5023,8020,158060.0,110,1,32,1,284.0,2000,1189.3311201542085,190,4,0,0,0,0,0,0,0,1
4028,11940,157530.0,90,5,32,2,294.0,1800,1165.0,100,2,0,0,1,0,0,0,0,0
2269,13110,132620.0,110,2,32,1,301.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
4651,15220,120490.0,90,5,33,1,455.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
46,15170,148910.0,70,6,32,2,420.51064684612294,1900,1170.0,120,4,0,1,1,0,0,0,1,0
2378,17320,161800.0,192,2,31,1,409.0,2000,1195.0,160,4,1,1,0,0,0,0,0,0
1031,17640,140830.0,192,3,32,2,529.0,1800,1165.0,100,2,0,1,1,1,0,0,0,0
4183,18480,130660.0,192,4,31,2,295.0,1800,1165.0,100,2,0,1,1,0,0,0,0,0
2642,9250,129030.0,110,2,31,1,543.0,1900,1186.0,160,4,0,0,0,1,0,0,0,0
249,8290,107800.0,90,2,32,2,405.0,1800,1165.0,100,2,1,0,1,0,0,0,0,0
4258,11480,125150.0,90,5,31,3,543.0,1600,1165.0,100,2,0,0,1,1,0,0,0,0
2652,14600,134910.0,110,2,31,1,553.0,1900,1186.0,160,4,1,1,0,1,0,0,0,0
4633,13330,120440.0,90,2,33,2,494.0,1800,1170.0,120,4,1,1,1,1,0,0,0,0
304,13940,155050.0,70,1,30,2,349.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
2154,10890,127350.0,110,4,33,1,369.0,1900,1186.0,160,4,0,0,0,0,0,0,0,0
3228,16470,154710.0,192,3,31,2,420.51064684612294,1800,1189.3311201542085,120,4,0,1,1,0,0,0,1,1
5169,17490,146290.0,192,1,32,1,389.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
1518,16100,160080.0,110,4,32,2,546.0,1600,1165.0,100,2,0,1,1,1,0,0,0,0
2216,17120,137530.0,90,4,32,1,357.0,2000,1195.0,160,4,0,1,0,0,0,0,0,0
2530,15800,157950.0,110,5,32,2,351.0,1900,1186.0,120,4,0,1,0,0,0,0,0,0
1956,15440,150680.0,110,6,32,2,475.0,1800,1170.0,100,4,0,1,1,1,0,0,0,0
4891,15190,145420.0,90,3,31,1,564.0,2000,1195.0,190,4,1,1,0,1,0,0,0,0
752,10710,120830.0,90,6,33,1,365.0,2000,1195.0,160,4,0,0,0,0,0,0,0,0
797,17240,153540.0,192,2,31,1,282.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
3049,11500,132260.0,192,4,32,2,317.0,1800,1170.0,100,4,0,0,1,0,0,0,0,0
1510,19670,114000.0,192,5,31,2,556.0,1900,1186.0,120,4,1,1,0,1,0,0,0,0
1794,13770,132300.0,110,3,32,3,322.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
783,13040,114150.0,90,2,32,1,529.0,2000,1195.0,160,4,0,1,0,1,0,0,0,0
4190,9520,113830.0,90,4,32,1,352.0,2200,1250.0,210,4,0,0,0,0,1,0,0,0
2723,9470,105040.0,90,4,31,3,262.0,1600,1165.0,100,2,0,0,1,0,0,0,0,0
3246,17400,145930.0,90,6,31,1,576.0,2000,1189.3311201542085,190,4,1,1,0,1,0,0,0,1
3573,14130,130360.0,90,4,31,1,322.0,2000,1195.0,160,4,1,1,0,0,0,0,0,0
3646,18940,116140.0,192,5,33,2,349.0,1800,1170.0,100,4,0,1,1,0,0,0,0,0
600,13610,105820.0,90,1,31,2,609.0,1800,1165.0,100,2,0,1,1,1,0,0,0,0
1277,14630,142820.0,110,3,32,3,357.0,1600,1165.0,100,2,1,1,1,0,0,0,0,0
556,18480,140740.0,192,3,31,2,420.51064684612294,1800,1170.0,100,4,0,1,1,1,0,0,1,0
2420,6820,131460.0,90,1,31,1,606.0,2000,1195.0,160,4,0,0,0,1,0,0,0,0
2926,9500,131140.0,90,3,31,1,279.0,2000,1195.0,160,4,1,0,0,0,0,0,0,0
288,18430,115570.0,192,3,31,1,311.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
3810,10030,158070.0,192,1,33,2,478.0,1900,1186.0,120,4,1,0,0,1,0,0,0,0
2044,8860,147600.0,90,3,32,2,267.0,1800,1170.0,120,4,0,0,1,0,0,0,0,0
1919,10530,111240.0,192,4,33,1,397.0,2000,1195.0,190,4,0,0,0,0,0,0,0,0
3580,15100,146330.0,110,5,31,2,420.0,1900,1186.0,120,4,0,1,0,0,0,0,0,0
2328,23440,140710.0,192,5,32,1,349.0,2200,1250.0,80,4,0,1,0,0,1,0,0,0
4209,9280,111680.0,110,3,33,3,448.0,1600,1165.0,100,2,1,0,1,1,0,0,0,0
757,13870,128220.0,90,6,31,1,318.0,2000,1195.0,190,4,0,1,0,0,0,0,0,0
4870,14650,145200.0,90,4,32,1,538.0,1900,1186.0,160,4,1,1,0,1,0,0,0,0
3611,7290,110150.0,90,4,32,2,387.0,1900,1189.3311201542085,120,4,0,0,1,0,0,0,0,1
3247,12240,149400.0,192,5,32,2,597.0,1800,1170.0,120,4,0,0,0,1,0,0,0,0
2633,9550,139780.0,110,3,32,2,416.0,1800,1170.0,120,4,0,0,1,0,0,0,0,0
3549,15280,109180.0,192,4,33,1,479.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
658,7850,141170.0,90,3,32,1,629.0,2000,1195.0,190,4,1,0,0,1,0,0,0,0
1098,8780,112951.59803318992,70,6,32,2,420.0,1900,1170.0,120,4,0,0,1,0,0,1,0,0
794,10830,121870.0,192,3,31,2,340.0,1800,1170.0,120,4,0,0,1,0,0,0,0,0
3651,13930,107180.0,90,3,33,1,455.0,2000,1189.3311201542085,190,4,0,1,0,1,0,0,0,1
1144,16440,160380.0,192,3,32,3,487.0,1600,1165.0,100,2,0,1,1,1,0,0,0,0
3269,13830,137210.0,90,2,34,1,584.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
4341,19670,159600.0,192,6,32,2,547.0,1900,1170.0,120,4,0,1,0,1,0,0,0,0
5100,11830,111700.0,192,2,31,1,362.0,2200,1189.3311201542085,80,4,0,0,0,0,1,0,0,1
856,18960,148370.0,192,2,31,3,310.0,1600,1165.0,100,2,0,1,1,0,0,0,0,0
3515,48800,128910.0,192,6,30,2,517.0,1800,1189.3311201542085,120,4,0,1,1,1,0,0,0,1
